time; pose_x; pose_y; pose_heading;  gps_x; gps_y; gps_z; acc_x; acc_y; acc_z; right_enc; left_enc; odo_acc_x; odo_acc_y; odo_acc_heading; odo_enc_x; odo_enc_y; odo_enc_heading; kal_wheel_x; kal_wheel_y; kal_wheel_heading; kal_acc_x; kal_acc_y; kal_acc_heading
0; 0; 0; 0; 0; 0; 0; 0; 0
0.064; 0; 0; 0; 0; 0; 0; 0; 0
0.128; 0; 0; 0; 0; 0; 0.00806399; -1.01861e-05; -0.00252632
0.192; 0; 0; 0; 0; 0; 0.016056; -3.03764e-05; -0.00252632
0.256; 0; 0; 0; 0; 0; 0.024012; -3.54012e-05; 0.00126316
0.32; 0; 0; 0; 0; 0; 0.0319319; -5.54096e-05; -0.00631579
0.384; 0; 0; 0; 0; 0; 0.0398878; -0.000100633; -0.00505263
0.448; 0; 0; 0; 0; 0; 0.0478437; -0.000135807; -0.00378947
0.512; 0; 0; 0; 0; 0; 0.0559437; -0.000161386; -0.00252632
0.576; 0; 0; 0; 0; 0; 0.0641157; -0.000176869; -0.00126316
0.64; 0; 0; 0; 0; 0; 0.0721796; -0.000207428; -0.00631579
0.704; 0; 0; 0; 0; 0; 0.0799916; -0.000222229; 0.00252632
0.768; 0; 0; 0; 0; 0; 0.0881635; -0.000186101; 0.00631579
0.832; 0; 0; 0; 0; 0; 0.0958675; -0.000166638; -0.00126316
0.896; 0; 0; 0; 0; 0; 0.103932; -0.000166638; 0.00126316
0.96; 0; 0; 0; 0; 0; 0.112175; -0.000203085; -0.0101053
1.024; 0.121603; 0.000428656; 0.0023604; -0.181603; 0.000428656; 0.121602; 0.000427353; -0.007089
1.088; 0.121603; 0.000428656; 0.0023604; -0.181603; 0.000428656; 0.129449; 0.000371719; -0.007089
1.152; 0.121603; 0.000428656; 0.0023604; -0.181603; 0.000428656; 0.137297; 0.000316085; -0.007089
1.216; 0.121603; 0.000428656; 0.0023604; -0.181603; 0.000428656; 0.145685; 0.000272516; -0.00329952
1.28; 0.121603; 0.000428656; 0.0023604; -0.181603; 0.000428656; 0.153605; 0.000236379; -0.00582584
1.344; 0.121603; 0.000428656; 0.0023604; -0.181603; 0.000428656; 0.161633; 0.000214961; 0.000489951
1.408; 0.121603; 0.000428656; 0.0023604; -0.181603; 0.000428656; 0.169589; 0.000243983; 0.00680574
1.472; 0.121603; 0.000428656; 0.0023604; -0.181603; 0.000428656; 0.177617; 0.000263127; -0.00203636
1.536; 0.121603; 0.000428656; 0.0023604; -0.181603; 0.000428656; 0.185609; 0.000267043; 0.00301627
1.6; 0.121603; 0.000428656; 0.0023604; -0.181603; 0.000428656; 0.193637; 0.000276047; -0.000773207
1.664; 0.121603; 0.000428656; 0.0023604; -0.181603; 0.000428656; 0.201593; 0.00028497; 0.00301627
1.728; 0.121603; 0.000428656; 0.0023604; -0.181603; 0.000428656; 0.209693; 0.000314517; 0.00427942
1.792; 0.121603; 0.000428656; 0.0023604; -0.181603; 0.000428656; 0.217505; 0.000313411; -0.00456268
1.856; 0.121603; 0.000428656; 0.0023604; -0.181603; 0.000428656; 0.225641; 0.000286566; -0.00203636
1.92; 0.121603; 0.000428656; 0.0023604; -0.181603; 0.000428656; 0.233345; 0.000261146; -0.00456268
1.984; 0.121603; 0.000428656; 0.0023604; -0.181603; 0.000428656; 0.241445; 0.000239536; -0.000773207
2.048; 0.247582; 0.00194547; 0.0120397; -0.307582; 0.00194547; 0.248565; 0.00185227; 0.00378363
2.112; 0.247582; 0.00194547; 0.0120397; -0.307582; 0.00194547; 0.256485; 0.00188224; 0.00378363
2.176; 0.247582; 0.00194547; 0.0120397; -0.307582; 0.00194547; 0.264584; 0.00192824; 0.0075731
2.24; 0.247582; 0.00194547; 0.0120397; -0.307582; 0.00194547; 0.27254; 0.00194326; -0.00379532
2.304; 0.247582; 0.00194547; 0.0120397; -0.307582; 0.00194547; 0.280892; 0.00193267; 0.00125731
2.368; 0.247582; 0.00194547; 0.0120397; -0.307582; 0.00194547; 0.28874; 0.00196236; 0.00630994
2.432; 0.247582; 0.00194547; 0.0120397; -0.307582; 0.00194547; 0.296624; 0.00194737; -0.0101111
2.496; 0.247582; 0.00194547; 0.0120397; -0.307582; 0.00194547; 0.30458; 0.0019021; -0.001269
2.56; 0.247582; 0.00194547; 0.0120397; -0.307582; 0.00194547; 0.312572; 0.00191215; 0.00378363
2.624; 0.247582; 0.00194547; 0.0120397; -0.307582; 0.00194547; 0.320456; 0.00195692; 0.0075731
2.688; 0.247582; 0.00194547; 0.0120397; -0.307582; 0.00194547; 0.32834; 0.00198177; -0.001269
2.752; 0.247582; 0.00194547; 0.0120397; -0.307582; 0.00194547; 0.336512; 0.00196624; -0.00253216
2.816; 0.247582; 0.00194547; 0.0120397; -0.307582; 0.00194547; 0.344684; 0.001992; 0.00883626
