time; pose_x; pose_y; pose_heading;  gps_x; gps_y; gps_z; acc_x; acc_y; acc_z; right_enc; left_enc; odo_acc_x; odo_acc_y; odo_acc_heading; odo_enc_x; odo_enc_y; odo_enc_heading; kal_wheel_x; kal_wheel_y; kal_wheel_heading; kal_acc_x; kal_acc_y; kal_acc_heading
30.736; 1.83915; -0.858885; 1.60018; -1.06085; 0.858885; -3.1957e-05; 0.00666488; 8.00139e-05; 0.180575; 188.356; 183.805; 1.9262; -0.944078; 1.63655; 1.81735; -0.81441; 1.63655; 1.83673; -0.79668; 1.6045; 1.84604; -0.803997; 1.63655
30.752; 1.83915; -0.858885; 1.60018; -1.06085; 0.858885; -3.1957e-05; 0.00370683; 7.67748e-05; 0.18058; 188.46; 183.899; 1.92606; -0.941986; 1.64043; 1.81722; -0.812385; 1.64043; 1.83666; -0.794701; 1.60829; 1.84624; -0.802145; 1.64043
30.768; 1.83915; -0.858885; 1.60018; -1.06085; 0.858885; -3.1957e-05; 0.000728205; 7.33573e-05; 0.180584; 188.557; 184.007; 1.92592; -0.939892; 1.63655; 1.81707; -0.810287; 1.63655; 1.83658; -0.79265; 1.6045; 1.84645; -0.800292; 1.63655
30.784; 1.83915; -0.858885; 1.60018; -1.06085; 0.858885; -3.1957e-05; -0.00222895; 6.98848e-05; 0.180586; 188.651; 184.104; 1.92579; -0.937799; 1.63525; 1.81695; -0.808335; 1.63525; 1.83652; -0.790743; 1.60324; 1.84665; -0.798438; 1.63525
30.8; 1.83915; -0.858885; 1.60018; -1.06085; 0.858885; -3.1957e-05; -0.00511775; 6.64115e-05; 0.180586; 188.77; 184.223; 1.92565; -0.935707; 1.63525; 1.81679; -0.805905; 1.63525; 1.83644; -0.788369; 1.60324; 1.84686; -0.796585; 1.63525
30.816; 1.83915; -0.858885; 1.60018; -1.06085; 0.858885; -3.1957e-05; -0.00789008; 6.30063e-05; 0.180586; 188.874; 184.288; 1.92549; -0.933619; 1.64949; 1.81668; -0.804174; 1.64949; 1.83638; -0.786678; 1.61713; 1.84707; -0.794734; 1.64949
30.832; 1.83915; -0.858885; 1.60018; -1.06085; 0.858885; -3.1957e-05; -0.010464; 6.08158e-05; 0.180584; 188.971; 184.399; 1.92533; -0.931534; 1.64432; 1.81651; -0.802041; 1.64432; 1.83629; -0.784592; 1.61208; 1.84727; -0.792884; 1.64432
30.848; 1.83915; -0.858885; 1.60018; -1.06085; 0.858885; -3.1957e-05; -0.0128769; 5.95138e-05; 0.180582; 189.065; 184.5; 1.92518; -0.929451; 1.64173; 1.81636; -0.800053; 1.64173; 1.83621; -0.78265; 1.60955; 1.84748; -0.791037; 1.64173
30.864; 1.83915; -0.858885; 1.60018; -1.06085; 0.858885; -3.1957e-05; -0.0150522; 5.8356e-05; 0.180579; 189.144; 184.608; 1.92506; -0.92737; 1.63137; 1.81623; -0.798139; 1.63137; 1.83615; -0.780779; 1.59945; 1.84769; -0.789194; 1.63137
30.88; 1.83915; -0.858885; 1.60018; -1.06085; 0.858885; -3.1957e-05; -0.0169569; 5.73308e-05; 0.180575; 189.277; 184.709; 1.92491; -0.925296; 1.64302; 1.81608; -0.795745; 1.64302; 1.83606; -0.77844; 1.61082; 1.84789; -0.787354; 1.64302
30.896; 1.83915; -0.858885; 1.60018; -1.06085; 0.858885; -3.1957e-05; -0.0185626; 5.64297e-05; 0.180572; 189.364; 184.82; 1.92478; -0.923225; 1.63396; 1.81593; -0.793721; 1.63396; 1.83599; -0.776461; 1.60197; 1.8481; -0.785519; 1.63396
30.912; 1.83915; -0.858885; 1.60018; -1.06085; 0.858885; -3.1957e-05; -0.0198457; 5.56461e-05; 0.180569; 189.472; 184.921; 1.92464; -0.921159; 1.63655; 1.8158; -0.791585; 1.63655; 1.83593; -0.774374; 1.6045; 1.84831; -0.783688; 1.63655
30.928; 1.83915; -0.858885; 1.60018; -1.06085; 0.858885; -3.1957e-05; -0.0207878; 5.49742e-05; 0.180567; 189.554; 185; 1.9245; -0.919099; 1.63784; 1.81569; -0.789928; 1.63784; 1.83587; -0.772755; 1.60576; 1.84851; -0.781862; 1.63784
30.944; 1.83915; -0.858885; 1.60018; -1.06085; 0.858885; -3.1957e-05; -0.0213761; 5.44091e-05; 0.180565; 189.666; 185.105; 1.92436; -0.917044; 1.64043; 1.81554; -0.787719; 1.64043; 1.83579; -0.770597; 1.60829; 1.84872; -0.780042; 1.64043
30.96; 1.83915; -0.858885; 1.60018; -1.06085; 0.858885; -3.1957e-05; -0.0216033; 5.39465e-05; 0.180564; 189.756; 185.206; 1.92422; -0.914995; 1.63655; 1.81541; -0.785768; 1.63655; 1.83572; -0.76869; 1.6045; 1.84893; -0.778227; 1.63655
30.976; 1.83915; -0.858885; 1.60018; -1.06085; 0.858885; -3.1957e-05; -0.0214681; 5.35824e-05; 0.180564; 189.871; 185.306; 1.92408; -0.912952; 1.64173; 1.81526; -0.783559; 1.64173; 1.83565; -0.766531; 1.60955; 1.84914; -0.776418; 1.64173
30.992; 1.83915; -0.858885; 1.60018; -1.06085; 0.858885; -3.1957e-05; -0.0210264; 5.17899e-05; 0.180565; 189.972; 185.425; 1.92395; -0.910913; 1.63525; 1.8151; -0.781314; 1.63525; 1.83557; -0.764337; 1.60324; 1.84935; -0.774614; 1.63525
31.008; 1.83915; -0.858885; 1.60018; -1.06085; 0.858885; -3.1957e-05; -0.0200714; 5.89802e-05; 0.180567; 190.08; 185.512; 1.9238; -0.908881; 1.64302; 1.81497; -0.779325; 1.64302; 1.8355; -0.762394; 1.61082; 1.84956; -0.772815; 1.64302
31.024; 1.83915; -0.858885; 1.60018; -1.06085; 0.858885; -3.1957e-05; -0.0189228; 5.3442e-05; 0.180569; 190.17; 185.602; 1.92365; -0.906853; 1.64302; 1.81484; -0.777485; 1.64302; 1.83543; -0.760596; 1.61082; 1.84977; -0.771022; 1.64302
31.04; 1.83915; -0.858885; 1.60018; -1.06085; 0.858885; -3.1957e-05; -0.0174375; 5.14079e-05; 0.180572; 190.264; 185.699; 1.92351; -0.90483; 1.64173; 1.8147; -0.775535; 1.64173; 1.83535; -0.758689; 1.60955; 1.84998; -0.769234; 1.64173
31.056; 1.83915; -0.858885; 1.60018; -1.06085; 0.858885; -3.1957e-05; -0.0156643; 4.93327e-05; 0.180575; 190.361; 185.814; 1.92338; -0.902809; 1.63525; 1.81454; -0.773363; 1.63525; 1.83528; -0.756566; 1.60324; 1.85019; -0.76745; 1.63525
31.072; 1.83915; -0.858885; 1.60018; -1.06085; 0.858885; -3.1957e-05; -0.0136289; 4.72524e-05; 0.180578; 190.465; 185.929; 1.92326; -0.900792; 1.63137; 1.8144; -0.771117; 1.63137; 1.83521; -0.754371; 1.59945; 1.8504; -0.765669; 1.63137
31.088; 1.83915; -0.858885; 1.60018; -1.06085; 0.858885; -3.1957e-05; -0.0113595; 4.5201e-05; 0.180581; 190.566; 186.001; 1.92311; -0.898779; 1.64173; 1.81429; -0.769349; 1.64173; 1.83515; -0.752644; 1.60955; 1.85061; -0.763893; 1.64173
31.104; 1.83915; -0.858885; 1.60018; -1.06085; 0.858885; -3.1957e-05; -0.00888849; 4.31395e-05; 0.180583; 190.66; 186.109; 1.92298; -0.896767; 1.63655; 1.81415; -0.767288; 1.63655; 1.83508; -0.75063; 1.6045; 1.85082; -0.762119; 1.63655
31.12; 1.83915; -0.858885; 1.60018; -1.06085; 0.858885; -3.1957e-05; -0.0062834; 4.03113e-05; 0.180584; 190.764; 186.203; 1.92284; -0.894758; 1.64043; 1.81401; -0.765262; 1.64043; 1.83501; -0.748651; 1.60829; 1.85104; -0.760348; 1.64043
31.136; 1.83915; -0.858885; 1.60018; -1.06085; 0.858885; -3.1957e-05; -0.0035124; 4.04891e-05; 0.180585; 190.879; 186.318; 1.9227; -0.89275; 1.64043; 1.81385; -0.762907; 1.64043; 1.83492; -0.746349; 1.60829; 1.85125; -0.758578; 1.64043
31.152; 1.83915; -0.858885; 1.60018; -1.06085; 0.858885; -3.1957e-05; -0.000652174; 4.08261e-05; 0.180584; 190.958; 186.408; 1.92257; -0.890741; 1.63655; 1.81373; -0.761176; 1.63655; 1.83486; -0.744658; 1.6045; 1.85146; -0.756809; 1.63655
31.168; 1.83915; -0.858885; 1.60018; -1.06085; 0.858885; -3.1957e-05; 0.00225536; 4.1307e-05; 0.180582; 191.074; 186.53; 1.92244; -0.888731; 1.63396; 1.81357; -0.758746; 1.63396; 1.83478; -0.742283; 1.60197; 1.85167; -0.75504; 1.63396
31.184; 1.83915; -0.858885; 1.60018; -1.06085; 0.858885; -3.1957e-05; 0.00516722; 4.19203e-05; 0.180578; 191.171; 186.617; 1.92231; -0.886721; 1.63784; 1.81345; -0.756868; 1.63784; 1.83472; -0.740448; 1.60576; 1.85188; -0.753271; 1.63784
31.2; 1.83915; -0.858885; 1.60018; -1.06085; 0.858885; -3.1957e-05; 0.00803994; 4.26567e-05; 0.180574; 191.268; 186.728; 1.92218; -0.884707; 1.63266; 1.8133; -0.754733; 1.63266; 1.83465; -0.738361; 1.60071; 1.85209; -0.7515; 1.63266
31.216; 1.83915; -0.858885; 1.60018; -1.06085; 0.858885; -3.1957e-05; 0.0108302; 4.35078e-05; 0.180568; 191.376; 186.826; 1.92205; -0.882692; 1.63655; 1.81317; -0.752633; 1.63655; 1.83459; -0.73631; 1.6045; 1.85231; -0.749728; 1.63655
31.232; 1.83915; -0.858885; 1.60018; -1.06085; 0.858885; -3.1957e-05; 0.0135217; 4.52466e-05; 0.180562; 191.466; 186.919; 1.92192; -0.880673; 1.63525; 1.81305; -0.750756; 1.63525; 1.83453; -0.734475; 1.60324; 1.85252; -0.747952; 1.63525
31.248; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.016179; 5.19092e-05; 0.180554; 191.585; 187.02; 1.92178; -0.87865; 1.64173; 1.81291; -0.748509; 1.64173; 1.83454; -0.732401; 1.56824; 1.83564; -0.732506; 1.64173
31.264; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0187423; 5.04791e-05; 0.180547; 191.668; 187.117; 1.92164; -0.876623; 1.63655; 1.81278; -0.746669; 1.63655; 1.83455; -0.730601; 1.56319; 1.83576; -0.730644; 1.63655
31.28; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0204625; 1.20362e-05; 0.18054; 191.779; 187.218; 1.9215; -0.87459; 1.64043; 1.81263; -0.744497; 1.64043; 1.83456; -0.728477; 1.56698; 1.83587; -0.728777; 1.64043
31.296; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0222706; 1.45399e-05; 0.180533; 191.88; 187.337; 1.92137; -0.872551; 1.63396; 1.81248; -0.742251; 1.63396; 1.83457; -0.726281; 1.56066; 1.83598; -0.726905; 1.63396
31.312; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0237865; 1.77297e-05; 0.180526; 191.981; 187.416; 1.92123; -0.870507; 1.64173; 1.81236; -0.74041; 1.64173; 1.83459; -0.724481; 1.56824; 1.83609; -0.725028; 1.64173
31.328; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.024992; 2.15365e-05; 0.180521; 192.074; 187.517; 1.92109; -0.868456; 1.63914; 1.81222; -0.738422; 1.63914; 1.83459; -0.722537; 1.56572; 1.8362; -0.723144; 1.63914
31.344; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0259073; 2.70338e-05; 0.180517; 192.2; 187.614; 1.92092; -0.8664; 1.64949; 1.81206; -0.73614; 1.64949; 1.83459; -0.720305; 1.57582; 1.83631; -0.721254; 1.64949
31.36; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0264503; 3.65245e-05; 0.180514; 192.265; 187.736; 1.9208; -0.864334; 1.62878; 1.81191; -0.734227; 1.62878; 1.8346; -0.718433; 1.55561; 1.83642; -0.719358; 1.62878
31.376; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.026649; 4.60906e-05; 0.180513; 192.37; 187.819; 1.92067; -0.862263; 1.63655; 1.8118; -0.732311; 1.63655; 1.83462; -0.716561; 1.56319; 1.83653; -0.717454; 1.63655
31.392; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0265012; 5.56489e-05; 0.180513; 192.485; 187.916; 1.92052; -0.860186; 1.64302; 1.81166; -0.730139; 1.64302; 1.83463; -0.714437; 1.56951; 1.83664; -0.715544; 1.64302
31.408; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0260091; 6.51389e-05; 0.180515; 192.589; 188.024; 1.92037; -0.858101; 1.64173; 1.8115; -0.727968; 1.64173; 1.83464; -0.712313; 1.56824; 1.83675; -0.713627; 1.64173
31.424; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0251794; 7.44952e-05; 0.180518; 192.672; 188.125; 1.92023; -0.85601; 1.63525; 1.81137; -0.72609; 1.63525; 1.83465; -0.710477; 1.56193; 1.83686; -0.711703; 1.63525
31.44; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0240236; 8.36479e-05; 0.180523; 192.78; 188.208; 1.92008; -0.853914; 1.64432; 1.81124; -0.724139; 1.64432; 1.83466; -0.708569; 1.57077; 1.83696; -0.709773; 1.64432
31.456; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0225573; 9.25242e-05; 0.180529; 192.888; 188.312; 1.91992; -0.851812; 1.64561; 1.81108; -0.721968; 1.64561; 1.83466; -0.706445; 1.57203; 1.83707; -0.707837; 1.64561
31.472; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0207059; 9.85657e-05; 0.180536; 192.985; 188.42; 1.91977; -0.849704; 1.64173; 1.81092; -0.71987; 1.64173; 1.83466; -0.704393; 1.56824; 1.83718; -0.705895; 1.64173
31.488; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0185426; -0.000737575; 0.188808; 193.072; 188.525; 1.91964; -0.847591; 1.63525; 1.81078; -0.717919; 1.63525; 1.83467; -0.702485; 1.56193; 1.83728; -0.703948; 1.63525
31.504; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0178555; -0.00152305; 0.180547; 193.194; 188.622; 1.91948; -0.845474; 1.64432; 1.81064; -0.715673; 1.64432; 1.83468; -0.700289; 1.57077; 1.83739; -0.701996; 1.64432
31.52; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0153571; -0.00116876; 0.16902; 193.28; 188.748; 1.91935; -0.843352; 1.63007; 1.81048; -0.713502; 1.63007; 1.83469; -0.698165; 1.55687; 1.8375; -0.70004; 1.63007
31.536; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0132641; -0.000917815; 0.181183; 193.374; 188.813; 1.91921; -0.841227; 1.64043; 1.81038; -0.711881; 1.64043; 1.83471; -0.696581; 1.56698; 1.8376; -0.698079; 1.64043
31.552; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0109761; -0.000713919; 0.181095; 193.478; 188.932; 1.91907; -0.839099; 1.63525; 1.81022; -0.709599; 1.63525; 1.83472; -0.694349; 1.56193; 1.83771; -0.696115; 1.63525
31.568; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.00803353; -0.000564242; 0.180995; 193.59; 189.036; 1.91893; -0.836969; 1.63784; 1.81008; -0.70739; 1.63784; 1.83474; -0.69219; 1.56445; 1.83781; -0.694149; 1.63784
31.584; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.00602599; -0.000457222; 0.180914; 193.669; 189.13; 1.91879; -0.834837; 1.63266; 1.80996; -0.705622; 1.63266; 1.83475; -0.690462; 1.5594; 1.83792; -0.69218; 1.63266
31.6; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.00345715; -0.000347215; 0.18085; 193.784; 189.216; 1.91864; -0.832706; 1.64302; 1.80984; -0.70356; 1.64302; 1.83476; -0.688446; 1.56951; 1.83802; -0.69021; 1.64302
31.616; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.000906287; -0.000257535; 0.180799; 193.885; 189.317; 1.91848; -0.830574; 1.64302; 1.80969; -0.701499; 1.64302; 1.83477; -0.68643; 1.56951; 1.83813; -0.688239; 1.64302
31.632; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; -0.00165127; -0.000187685; 0.180757; 193.986; 189.421; 1.91833; -0.828443; 1.64173; 1.80953; -0.699401; 1.64173; 1.83477; -0.684378; 1.56824; 1.83823; -0.686267; 1.64173
31.648; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; -0.00414216; -0.000131799; 0.180723; 194.119; 189.529; 1.91816; -0.826314; 1.65079; 1.80936; -0.696935; 1.65079; 1.83477; -0.681966; 1.57708; 1.83834; -0.684297; 1.65079
31.664; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; -0.0065297; -8.72707e-05; 0.180695; 194.184; 189.637; 1.91803; -0.824184; 1.63525; 1.80922; -0.695169; 1.63525; 1.83477; -0.680238; 1.56193; 1.83844; -0.682327; 1.63525
31.68; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; -0.00877912; -5.19579e-05; 0.180672; 194.278; 189.724; 1.91788; -0.822057; 1.63784; 1.8091; -0.693328; 1.63784; 1.83478; -0.678438; 1.56445; 1.83855; -0.680359; 1.63784
31.696; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; -0.010858; -2.40976e-05; 0.180653; 194.386; 189.828; 1.91774; -0.819933; 1.63914; 1.80895; -0.691156; 1.63914; 1.83479; -0.676314; 1.56572; 1.83865; -0.678393; 1.63914
31.712; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; -0.0127369; -2.24325e-06; 0.180637; 194.486; 189.932; 1.91759; -0.817812; 1.63784; 1.80881; -0.689058; 1.63784; 1.83481; -0.674262; 1.56445; 1.83876; -0.676429; 1.63784
31.728; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; -0.00664987; 0.00913292; 0.278785; 194.58; 190.03; 1.91745; -0.815693; 1.63655; 1.80868; -0.687106; 1.63655; 1.83482; -0.672354; 1.56319; 1.83886; -0.67447; 1.63655
31.744; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; -0.00088378; -0.236624; -3.68376; 194.692; 190.123; 1.9173; -0.813574; 1.64302; 1.80854; -0.685008; 1.64302; 1.83483; -0.670302; 1.56951; 1.83897; -0.672511; 1.64302
31.76; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; -2.79305; -0.245749; 5.86025; 194.803; 190.228; 1.9172; -0.81217; 1.64561; 1.80838; -0.682799; 1.64561; 1.83483; -0.668142; 1.57203; 1.83907; -0.670553; 1.64561
31.776; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 2.80184; -0.0695451; -1.37128; 194.911; 190.332; 1.91703; -0.81005; 1.64691; 1.80822; -0.680628; 1.64691; 1.83483; -0.666018; 1.57329; 1.83923; -0.669308; 1.64691
31.792; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0109939; -0.127611; 0.0977897; 194.98; 190.44; 1.9169; -0.807925; 1.63266; 1.80808; -0.678825; 1.63266; 1.83483; -0.664254; 1.5594; 1.83934; -0.667348; 1.63266
31.808; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0137288; -0.102602; 0.122208; 195.098; 190.534; 1.91675; -0.805798; 1.64173; 1.80795; -0.676653; 1.64173; 1.83485; -0.66213; 1.56824; 1.83944; -0.665385; 1.64173
31.824; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0158988; -0.0819863; 0.13412; 195.188; 190.642; 1.91661; -0.803666; 1.63525; 1.8078; -0.674628; 1.63525; 1.83486; -0.66015; 1.56193; 1.83955; -0.663419; 1.63525
31.84; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0176228; -0.0653402; 0.14354; 195.296; 190.732; 1.91646; -0.80153; 1.64173; 1.80767; -0.672603; 1.64173; 1.83487; -0.65817; 1.56824; 1.83965; -0.661448; 1.64173
31.856; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.019042; -0.0519462; 0.15105; 195.401; 190.832; 1.91631; -0.79939; 1.64302; 1.80752; -0.670505; 1.64302; 1.83487; -0.656118; 1.56951; 1.83975; -0.659473; 1.64302
31.872; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0202335; -0.0412129; 0.156958; 195.502; 190.955; 1.91617; -0.797243; 1.63525; 1.80736; -0.668223; 1.63525; 1.83489; -0.653886; 1.56193; 1.83986; -0.657493; 1.63525
31.888; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0211149; -0.0278016; 0.161583; 195.592; 191.045; 1.91603; -0.795091; 1.63525; 1.80724; -0.666382; 1.63525; 1.8349; -0.652086; 1.56193; 1.83996; -0.655508; 1.63525
31.904; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0218287; -0.0245555; 0.165376; 195.696; 191.142; 1.91589; -0.792934; 1.63784; 1.8071; -0.66432; 1.63784; 1.83492; -0.65007; 1.56445; 1.84006; -0.653518; 1.63784
31.92; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0222586; -0.0213663; 0.16841; 195.79; 191.25; 1.91575; -0.79077; 1.63266; 1.80697; -0.662258; 1.63266; 1.83493; -0.648054; 1.5594; 1.84016; -0.651522; 1.63266
31.936; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0224087; -0.016768; 0.17084; 195.898; 191.322; 1.91559; -0.788603; 1.64561; 1.80685; -0.660417; 1.64561; 1.83494; -0.646254; 1.57203; 1.84027; -0.64952; 1.64561
31.952; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0222398; -0.0131108; 0.172783; 195.991; 191.444; 1.91545; -0.786428; 1.63525; 1.80669; -0.658209; 1.63525; 1.83495; -0.644094; 1.56193; 1.84037; -0.647513; 1.63525
31.968; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0212804; -0.0102254; 0.174338; 196.11; 191.556; 1.9153; -0.784249; 1.63784; 1.80653; -0.655852; 1.63784; 1.83497; -0.64179; 1.56445; 1.84047; -0.645499; 1.63784
31.984; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0211188; -0.00789051; 0.175581; 196.222; 191.632; 1.91513; -0.782066; 1.65079; 1.80641; -0.653938; 1.65079; 1.83497; -0.639918; 1.57708; 1.84057; -0.643481; 1.65079
32; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0201013; -0.00610436; 0.176577; 196.301; 191.732; 1.91497; -0.779876; 1.64302; 1.80626; -0.652098; 1.64302; 1.83497; -0.638118; 1.56951; 1.84067; -0.641457; 1.64302
32.016; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0188279; -0.00470811; 0.177374; 196.405; 191.84; 1.91481; -0.777682; 1.64173; 1.8061; -0.649927; 1.64173; 1.83497; -0.635994; 1.56824; 1.84077; -0.639428; 1.64173
32.032; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0173144; -0.00362444; 0.178014; 196.513; 191.948; 1.91466; -0.775483; 1.64173; 1.80594; -0.647719; 1.64173; 1.83497; -0.633834; 1.56824; 1.84087; -0.637394; 1.64173
32.048; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.01555; -0.00278493; 0.178526; 196.6; 192.038; 1.9145; -0.77328; 1.64043; 1.80582; -0.645915; 1.64043; 1.83498; -0.63207; 1.56698; 1.84097; -0.635356; 1.64043
32.064; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0135885; -0.00213133; 0.178937; 196.704; 192.161; 1.91436; -0.771072; 1.63396; 1.80565; -0.643596; 1.63396; 1.835; -0.629802; 1.56066; 1.84107; -0.633313; 1.63396
32.08; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.0114811; -0.00162465; 0.179267; 196.794; 192.233; 1.91421; -0.768863; 1.64043; 1.80555; -0.641939; 1.64043; 1.83501; -0.628182; 1.56698; 1.84117; -0.631268; 1.64043
32.096; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.00923471; -0.00121913; 0.179532; 196.909; 192.355; 1.91406; -0.766651; 1.63784; 1.80538; -0.639509; 1.63784; 1.83502; -0.625806; 1.56445; 1.84126; -0.629219; 1.63784
32.112; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.00688632; -0.000883976; 0.179744; 196.999; 192.46; 1.91392; -0.764436; 1.63266; 1.80525; -0.637521; 1.63266; 1.83504; -0.623863; 1.5594; 1.84136; -0.627168; 1.63266
32.128; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.00445048; -0.000669847; 0.179914; 197.093; 192.542; 1.91378; -0.762221; 1.63655; 1.80514; -0.635716; 1.63655; 1.83505; -0.622099; 1.56319; 1.84146; -0.625115; 1.63655
32.144; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; 0.00198982; -0.000503376; 0.18005; 197.208; 192.629; 1.91361; -0.760006; 1.64691; 1.805; -0.633655; 1.64691; 1.83506; -0.620083; 1.57329; 1.84156; -0.623061; 1.64691
32.16; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; -0.000442391; -0.000375734; 0.180158; 197.302; 192.758; 1.91347; -0.75779; 1.63396; 1.80483; -0.631373; 1.63396; 1.83507; -0.617851; 1.56066; 1.84166; -0.621007; 1.63396
32.176; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; -0.00283068; -0.000278641; 0.180244; 197.399; 192.845; 1.91332; -0.755576; 1.63784; 1.80471; -0.629495; 1.63784; 1.83508; -0.616015; 1.56445; 1.84175; -0.618952; 1.63784
32.192; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; -0.00513979; -0.00020475; 0.180313; 197.51; 192.946; 1.91316; -0.753363; 1.64173; 1.80456; -0.627323; 1.64173; 1.83509; -0.613891; 1.56824; 1.84185; -0.616899; 1.64173
32.208; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; -0.00733604; -0.00014842; 0.180367; 197.582; 193.046; 1.91303; -0.75115; 1.63137; 1.80444; -0.625556; 1.63137; 1.83511; -0.612163; 1.55814; 1.84195; -0.614846; 1.63137
32.224; 1.83543; -0.732332; 1.60018; -1.06457; 0.732332; -3.19585e-05; -0.00937458; -0.000105182; 0.180409; 197.719; 193.154; 1.91287; -0.748942; 1.64173; 1.80428; -0.623052; 1.64173; 1.83512; -0.609715; 1.56824; 1.84205; -0.612796; 1.64173
